aid,ts,type,session
380611,1661513495513,clicks,914
912169,1661513532615,clicks,914
1327662,1661513769190,clicks,914
1108735,1661513817361,clicks,914
1108735,1661513825929,clicks,914
138378,1661514271474,clicks,914
1140882,1661527013116,clicks,914
900482,1661531391441,clicks,914
1356723,1661531425411,clicks,914
900482,1661531462586,clicks,914
1291238,1661532443322,clicks,914
878320,1661532767058,clicks,914
701381,1661532995624,clicks,914
282502,1661533793413,clicks,914
886586,1661533874829,clicks,914
712715,1661533954137,clicks,914
1208013,1661533983757,clicks,914
1647803,1661534048103,clicks,914
260568,1661534130830,clicks,914
43472,1661534156554,clicks,914
1208013,1661534277632,clicks,914
93405,1661534300189,clicks,914
1566220,1661534333321,clicks,914
1404130,1661534471270,clicks,914
1341129,1661534760448,clicks,914
527497,1661534795063,clicks,914
1341129,1661534842089,clicks,914
353821,1661534871655,clicks,914
1341129,1661534875346,clicks,914
1771452,1661534881173,clicks,914
1101400,1661534942995,clicks,914
1341129,1661534944676,clicks,914
1101400,1661590894032,clicks,914
527497,1661590915549,clicks,914
1726369,1661590952245,clicks,914
1341129,1661591062916,clicks,914
1548158,1661591104481,clicks,914
1341129,1661591110601,clicks,914
1341129,1661591162671,clicks,914
337470,1661591209110,clicks,914
899416,1661591236338,clicks,914
731749,1661591403948,clicks,914
500502,1661591425851,clicks,914
665419,1661591735750,clicks,914
19275,1661591945875,clicks,914
19275,1661592135745,clicks,914
341102,1661629347947,clicks,914
899416,1661629381105,clicks,914
1463873,1661629398260,clicks,914
1463873,1661629401355,clicks,914
1463873,1661629445748,clicks,914
1836128,1661629555059,clicks,914
49747,1661629681964,clicks,914
168052,1661629745979,clicks,914
1463873,1661629811520,clicks,914
631289,1661631356085,clicks,914
634887,1661631444727,clicks,914
1744533,1661693532312,clicks,914
1744533,1661693742826,clicks,914
634887,1661693866963,clicks,914
1788258,1661700592168,clicks,914
337470,1661700617915,clicks,914
899416,1661700629740,clicks,914
1101400,1661700675108,clicks,914
951597,1661701000061,clicks,914
907775,1661701349687,clicks,914
1370202,1661701426554,clicks,914
341102,1661710290739,clicks,914
337470,1661710538359,clicks,914
899416,1661710560033,clicks,914
337470,1661710688233,clicks,914
842524,1661720094740,clicks,914
110332,1661720168444,clicks,914
1255881,1661720258256,clicks,914
842524,1661720594502,clicks,914
1692454,1661722053297,clicks,914
1853703,1661722289764,clicks,914
1746380,1661722342117,clicks,914
1125638,1661722398401,clicks,914
1737615,1661722976980,clicks,914
925499,1661722993291,clicks,914
1631930,1661723462410,clicks,914
1024630,1661723520409,clicks,914
1471585,1661723556917,clicks,914
1376832,1661723681322,clicks,914
1535857,1661723784428,clicks,914
293953,1661723968734,clicks,914
1011565,1659304814958,clicks,915
1011565,1659304829364,clicks,915
1532732,1659305489008,clicks,915
515385,1659305552244,clicks,915
198496,1660149361704,clicks,915
826566,1661110005148,clicks,915
1651565,1661632596611,clicks,915
1037676,1661632632941,clicks,915
1628069,1659304814971,clicks,916
1589760,1660405408396,clicks,916
1589760,1660408162408,clicks,916
1589760,1660413597843,clicks,916
1589760,1660424394639,clicks,916
1596897,1660424500423,clicks,916
1604220,1660424825004,clicks,916
1589760,1660569426777,clicks,916
88724,1660638476073,clicks,916
336227,1660638529183,clicks,916
617783,1660677710533,clicks,916
1596897,1660729947000,clicks,916
1262120,1660854135228,clicks,916
1596897,1660884698772,clicks,916
1506619,1660942956275,clicks,916
1506619,1660945835572,clicks,916
1506619,1660974262670,clicks,916
1506619,1660985679661,clicks,916
1506619,1660985885650,clicks,916
1506619,1661000918689,clicks,916
1506619,1661000923816,clicks,916
1748981,1659304815026,clicks,917
1748981,1659304831370,carts,917
206573,1659332115753,clicks,917
453448,1659333082464,clicks,917
206573,1659333106388,clicks,917
612345,1659362926918,clicks,917
1264343,1659362940100,clicks,917
1696887,1659362956958,clicks,917
1454614,1659362976753,clicks,917
1329325,1659362984547,clicks,917
1391664,1659534517635,clicks,917
206573,1659535014721,clicks,917
1088610,1659536339447,clicks,917
206573,1659536366564,clicks,917
877214,1659541126727,clicks,917
1263826,1659541939199,clicks,917
1531986,1659545279221,clicks,917
1287216,1659545299695,clicks,917
1309600,1659545322294,clicks,917
1287216,1659545328876,clicks,917
1803530,1659545345628,clicks,917
1287216,1659545369310,clicks,917
1593078,1659545405879,clicks,917
732237,1659551859509,clicks,917
862171,1659619512333,clicks,917
552912,1659619814914,clicks,917
1287216,1659640602177,clicks,917
1593078,1659640675218,clicks,917
1593078,1659640689319,clicks,917
1593078,1659640692444,clicks,917
79406,1659640754459,clicks,917
1593078,1659640783424,clicks,917
1083665,1659871545743,clicks,917
453448,1659871655933,clicks,917
1076444,1659871701248,clicks,917
1020928,1659871797301,clicks,917
1560627,1659871811322,clicks,917
575928,1659872202645,clicks,917
1228005,1659872218018,clicks,917
956644,1659872249742,clicks,917
697883,1659872315524,clicks,917
1783695,1659874134575,clicks,917
1783695,1659874409555,clicks,917
392764,1659892135554,clicks,917
392764,1659892135626,clicks,917
748260,1659962428490,clicks,917
1127415,1659962451775,clicks,917
1234865,1659962461770,clicks,917
141322,1659962493549,clicks,917
141322,1659962551546,clicks,917
520136,1659962567463,clicks,917
1497022,1659962620742,clicks,917
905993,1659962665081,clicks,917
1305385,1660050876158,clicks,917
665214,1660050926494,clicks,917
1712283,1660050949203,clicks,917
1264343,1660050968393,clicks,917
1127415,1660065174408,clicks,917
1127415,1660065174448,clicks,917
1234865,1660065180957,clicks,917
1234865,1660065181030,clicks,917
647674,1660065188017,clicks,917
647674,1660065188062,clicks,917
892333,1660065218941,clicks,917
892333,1660065219023,clicks,917
773138,1660065331386,clicks,917
1020928,1660075568811,clicks,917
1020928,1660075568853,clicks,917
905993,1660075596062,clicks,917
423558,1660075613253,clicks,917
905993,1660075644477,clicks,917
1448678,1660075708015,clicks,917
543308,1660075735127,clicks,917
84773,1660075781725,clicks,917
905993,1660311354697,clicks,917
1783695,1660311386017,clicks,917
723612,1660311435928,clicks,917
723612,1660379669569,clicks,917
141322,1660483389139,clicks,917
1703316,1660483472907,clicks,917
1562077,1660558391876,clicks,917
141322,1660558406550,clicks,917
889834,1660585885715,clicks,917
723612,1660800861587,clicks,917
1287216,1660996195952,clicks,917
593549,1660996284293,clicks,917
1444103,1661186253687,clicks,917
1444103,1661238266665,clicks,917
1852176,1659304815041,clicks,918
64289,1659304831538,clicks,918
1852176,1659304879345,clicks,918
812431,1659304920379,clicks,918
721557,1659304984193,clicks,918
721557,1659305005832,clicks,918
194004,1659305020275,clicks,918
721557,1659305045249,clicks,918
268002,1659333394130,clicks,918
786251,1659333611629,clicks,918
1265393,1659333655324,clicks,918
1621830,1659333749316,clicks,918
1179924,1659333761370,clicks,918
1265393,1659333807746,clicks,918
1082057,1659333823828,clicks,918
1810497,1659333871555,clicks,918
1810497,1659347597914,clicks,918
1810497,1659352960889,clicks,918
1353242,1659352963001,clicks,918
1107408,1660991182940,clicks,918
1539790,1660991198588,clicks,918
1154070,1660991370520,clicks,918
1828496,1660991386134,clicks,918
450060,1660991417606,clicks,918
1770066,1660991432238,clicks,918
1005398,1660991452768,clicks,918
509421,1660991498169,clicks,918
1184295,1660991514608,clicks,918
1667230,1660991552768,clicks,918
1667230,1660991584321,clicks,918
1019850,1660991607981,clicks,918
1667230,1660991616257,clicks,918
1280842,1660991680273,clicks,918
217540,1660991906060,clicks,918
76466,1660992422861,clicks,918
217540,1660992426707,clicks,918
803584,1661548312903,clicks,918
1138677,1661721028198,clicks,918
743662,1659304815042,clicks,919
1304831,1659359517568,clicks,919
1265336,1659304815058,clicks,920
39284,1659304873087,clicks,920
1265336,1659304894924,clicks,920
39284,1659304957457,clicks,920
1292405,1659775389161,clicks,920
1385488,1659304815082,clicks,921
93237,1659335367885,clicks,921
530377,1659339034053,clicks,921
530377,1659339342839,clicks,921
857417,1659339437770,clicks,921
530377,1659339494050,clicks,921
93237,1659339517117,clicks,921
93237,1659355610715,clicks,921
1490190,1659304815090,clicks,922
1490190,1659304835305,clicks,922
1306903,1659386526302,clicks,922
1575371,1659386959064,clicks,922
1677472,1659386974138,clicks,922
1282914,1659390009190,clicks,922
1376211,1659390034042,clicks,922
297793,1659390048390,clicks,922
1567376,1659390051952,clicks,922
1406226,1659390053452,clicks,922
834588,1659390054635,clicks,922
1256284,1659390074352,clicks,922
1443526,1659390076834,clicks,922
1348988,1659390107055,clicks,922
403818,1659390114526,clicks,922
1284764,1659390121896,clicks,922
474583,1659390136040,clicks,922
1066335,1659390204669,clicks,922
1575371,1659472298081,clicks,922
655539,1659524221374,clicks,922
590044,1659527819264,clicks,922
155454,1659527827247,clicks,922
764999,1659527833939,clicks,922
868816,1659527835532,clicks,922
1440688,1659527858474,clicks,922
810711,1659527862741,clicks,922
1348988,1659527865048,clicks,922
790254,1659527867519,clicks,922
277395,1659527874896,clicks,922
882204,1659527889934,clicks,922
1325613,1659527894768,clicks,922
1286034,1659527899229,clicks,922
668090,1659527907560,clicks,922
1567376,1659527910552,clicks,922
130269,1659528004202,clicks,922
474583,1659528231110,clicks,922
1138782,1659528395228,clicks,922
403818,1659528396983,clicks,922
1041235,1659528399752,clicks,922
56823,1659528400402,clicks,922
119700,1659528404383,clicks,922
810711,1659528407440,clicks,922
790254,1659528410777,clicks,922
277395,1659528412202,clicks,922
92555,1659528414099,clicks,922
1256284,1659528417188,clicks,922
882204,1659528419772,clicks,922
1443526,1659528422351,clicks,922
175088,1659528428545,clicks,922
1064467,1659528430723,clicks,922
1064467,1659528430723,clicks,922
1286034,1659528434059,clicks,922
695593,1659528435383,clicks,922
695593,1659528438018,clicks,922
668090,1659528482212,clicks,922
1656302,1659528484866,clicks,922
834588,1659528488576,clicks,922
1406226,1659528489164,clicks,922
277395,1659528521417,clicks,922
1248019,1659630423612,clicks,922
1248019,1659630430429,clicks,922
1625256,1659630435715,clicks,922
1625256,1659630443134,clicks,922
1088053,1659630457141,clicks,922
474583,1659630858766,clicks,922
408563,1659641819785,clicks,922
906800,1659641908027,clicks,922
73799,1659641915509,clicks,922
474583,1659647114560,clicks,922
155454,1659647227011,clicks,922
1282914,1659647403866,clicks,922
1384549,1659647419781,clicks,922
741406,1659647427208,clicks,922
1376211,1659647435450,clicks,922
297793,1659647461568,clicks,922
1567376,1659647659302,clicks,922
1256284,1659649644112,clicks,922
92555,1659650179757,clicks,922
92555,1659650190254,clicks,922
790254,1659650205506,clicks,922
1348988,1659650232650,clicks,922
725902,1659650607549,clicks,922
855696,1659706669697,clicks,922
409808,1659706714838,clicks,922
1261034,1659712730933,clicks,922
382093,1659712739071,clicks,922
1561344,1659712846077,clicks,922
196051,1659713011908,clicks,922
1012526,1659713053520,clicks,922
1248019,1659713130328,clicks,922
1625256,1659731190758,clicks,922
1012526,1659737122236,clicks,922
196051,1659737126849,clicks,922
1012526,1659865907995,clicks,922
406960,1659876063003,clicks,922
950474,1659965982385,clicks,922
759637,1659967981872,clicks,922
1561344,1659981303846,clicks,922
1640418,1659986598554,clicks,922
994752,1659986616876,clicks,922
407517,1659986725634,clicks,922
407517,1659986741819,clicks,922
1104060,1659986773695,clicks,922
1012526,1659991203432,clicks,922
196051,1659991206796,clicks,922
1625256,1659991227549,clicks,922
1248019,1659991228832,clicks,922
1088053,1659991235339,clicks,922
408563,1659991683745,clicks,922
1192211,1659992938345,clicks,922
418247,1659992950876,clicks,922
1561344,1660058062015,clicks,922
1625256,1660058089022,clicks,922
1248019,1660058094305,clicks,922
196051,1660059148631,clicks,922
1647179,1660061359800,clicks,922
408563,1660062363363,clicks,922
950474,1660062385706,clicks,922
1012526,1660062436941,clicks,922
196051,1660062439566,clicks,922
1647179,1660067966236,clicks,922
1012526,1660068901033,clicks,922
196051,1660068904226,clicks,922
408563,1660135558429,clicks,922
408563,1660135565476,carts,922
408563,1660135571358,clicks,922
196051,1660135934751,clicks,922
1012526,1660135937762,clicks,922
1647179,1660135943436,clicks,922
1393348,1660153427037,clicks,922
710525,1660153434701,clicks,922
1697212,1660153440324,clicks,922
948832,1660153449012,clicks,922
474583,1660153578767,clicks,922
1656139,1660156574657,clicks,922
1656139,1660156656948,clicks,922
474583,1660167134015,clicks,922
790254,1660167721533,clicks,922
1674333,1660167745933,clicks,922
954706,1660167800980,clicks,922
1575371,1660167851848,clicks,922
1575371,1660167859755,clicks,922
1490190,1660167864842,clicks,922
1248019,1660221726679,clicks,922
835871,1660221733417,clicks,922
1625256,1660229411449,clicks,922
1625256,1660231064557,clicks,922
1625256,1660238923153,clicks,922
1625256,1660238931671,clicks,922
1625256,1660238936156,clicks,922
1625256,1660243901008,clicks,922
1625256,1660247258739,clicks,922
1671876,1660248614517,clicks,922
248748,1660248626867,clicks,922
1248019,1660248634925,clicks,922
1447919,1660248758876,clicks,922
1671876,1660248782642,clicks,922
148669,1660248809849,clicks,922
1625256,1660250303028,clicks,922
1625256,1660250322176,clicks,922
218748,1660250654831,clicks,922
166037,1660250677333,clicks,922
84854,1660250833380,clicks,922
103380,1660250912385,clicks,922
1138866,1660250924506,clicks,922
1072508,1659304815090,clicks,923
676237,1659304837537,clicks,923
676237,1659304905117,clicks,923
1035237,1659304954150,clicks,923
676237,1659304992609,clicks,923
1072508,1659305047698,clicks,923
590624,1659374582515,clicks,923
827325,1659374650623,clicks,923
1222984,1659374674475,clicks,923
1047267,1659374693115,clicks,923
1123719,1659374711594,clicks,923
1047267,1659374735196,clicks,923
1222984,1659374742721,clicks,923
827325,1659374745637,clicks,923
236192,1659304815111,clicks,924
406742,1659304857539,clicks,924
1629248,1659304815121,clicks,925
